Step;sac_expanded;droQ_expanded
30000;0,3404862880706787;0,5051343441009521
60000;0,3131494522094726;0,7297534346580505
90000;0,3088169395923614;1,1323726177215576
120000;0,2705906331539154;1,2007825374603271
150000;0,3236405551433563;1,2019786834716797
180000;0,1884658485651016;1,1058346033096313
210000;0,1362206786870956;0,9923055171966553
240000;0,1208456978201866;0,8670248985290527
270000;0,0938755422830581;0,7480648756027222
300000;0,0841814577579498;0,6468355059623718
330000;0,0648761466145515;0,5557390451431274
360000;0,1062462106347084;0,4799453020095825
390000;0,0564101450145244;0,4091112017631531
420000;0,0506991073489189;0,34727704524993896
450000;0,046945497393608;0,3038451671600342
480000;0,0444559566676616;0,26042646169662476
510000;0,0464573055505752;0,2263375073671341
540000;0,0499049685895442;0,19839611649513245
570000;0,0658988580107688;0,1734219491481781
600000;0,0426141284406185;0,1515023559331894
630000;0,1059434413909912;0,13657072186470032
660000;0,0475194491446018;0,12085304409265518
690000;0,0590626113116741;0,10878901183605194
720000;0,0543185248970985;0,09667152166366577
750000;0,0729925259947776;0,08806832879781723
780000;0,1423159390687942;0,0806768462061882
810000;0,1218681558966636;0,07463683187961578
840000;0,192142829298973;0,06908990442752838
870000;0,2651183009147644;0,0684167668223381
900000;0,3671589493751526;0,06790132820606232
930000;0,622338056564331;0,0659903883934021
960000;0,8905879855155945;0,060585398226976395
990000;1,1402175426483154;0,05953316017985344
1020000;1,728453278541565;0,05743569880723953
1050000;2,37019419670105;0,05463387444615364
1080000;2,8892626762390137;0,054835036396980286
1110000;3,361762523651123;0,0490085706114769
1140000;4,727360248565674;0,050075631588697433
1170000;5,415633201599121;0,04977213218808174
1200000;5,869277000427246;0,05383749306201935
1230000;6,734895706176758;0,061165086925029755
1260000;7,238552093505859;0,06559550762176514
1290000;7,471729278564453;0,0748431459069252
1320000;7,847590923309326;0,08549729734659195
1350000;8,308387756347656;0,10166869312524796
1380000;8,214521408081055;0,12399550527334213
1410000;7,589835166931152;0,15419471263885498
1440000;7,85403299331665;0,22258596122264862
1470000;7,625698089599609;0,2732461988925934
1500000;7,306457996368408;0,38203173875808716
1530000;7,233381271362305;0,5578472018241882
1560000;7,1922478675842285;0,775017499923706
1590000;6,889652729034424;1,0965344905853271
1620000;7,064942359924316;1,4696077108383179
1650000;6,720822811126709;2,0925464630126953
1680000;6,705767154693604;2,788780927658081
1710000;6,628303050994873;3,485006332397461
1740000;6,523988246917725;4,6076555252075195
1770000;6,659520626068115;5,566487789154053
1800000;6,529257774353027;6,226881980895996
1830000;6,012551784515381;7,147397518157959
1860000;6,107762336730957;7,2849440574646
1890000;5,889427185058594;7,933749198913574
1920000;6,286001682281494;7,958244323730469
1950000;5,050931930541992;8,686657905578613
1980000;4,840116024017334;8,562861442565918
2010000;4,706591606140137;8,843125343322754
2040000;4,035222053527832;9,245656967163086
2070000;4,068619728088379;9,71444034576416
2100000;4,018918514251709;10,13406753540039
2130000;4,016505241394043;10,601301193237305
2160000;3,8127071857452393;10,412973403930664
2190000;4,078217506408691;10,672921180725098
2220000;4,24070930480957;10,25710678100586
2250000;4,041335105895996;10,137554168701172
2280000;4,456914901733398;9,673054695129395
2310000;5,174506187438965;9,755583763122559
2340000;5,874741077423096;10,118979454040527
2370000;6,66035270690918;10,543246269226074
2400000;7,072085380554199;10,864654541015625
2430000;8,239252090454102;11,465498924255371
2460000;8,551555633544922;12,157695770263672
2490000;8,471602439880371;11,943367004394531
2520000;8,428068161010742;12,097848892211914
2550000;9,51568603515625;12,453971862792969
2580000;9,036092758178713;12,264479637145996
2610000;9,092384338378906;11,93610954284668
2640000;9,624171257019045;11,857850074768066
2670000;17,713279724121094;12,685962677001953
2700000;9,202919006347656;12,230154037475586
2730000;8,951647758483887;12,974390983581543
2760000;8,497614860534668;12,988819122314453
2790000;7,763428688049316;13,283875465393066
2820000;7,631063938140869;13,402450561523438
2850000;6,740845680236816;14,439872741699219
2880000;6,602553367614746;14,461687088012695
2910000;6,453902721405029;14,24763298034668
2940000;6,121047019958496;14,554049491882324
2970000;5,961428642272949;15,039929389953613
3000000;6,267136573791504;15,607945442199707
3030000;7,263246536254883;15,501215934753418
3060000;6,970686912536621;16,685632705688477
3090000;7,4875640869140625;17,090774536132812
3120000;8,253978729248047;16,01299476623535
3150000;8,518365859985352;17,115331649780273
3180000;8,63053035736084;16,202816009521484
3210000;8,461771011352539;15,755718231201172
3240000;9,041982650756836;15,59970474243164
3270000;9,88547420501709;15,54827880859375
3300000;9,329402923583984;15,239151954650879
3330000;9,499382972717283;15,078838348388672
3360000;10,284070014953612;15,018924713134766
3390000;9,966470718383787;15,148019790649414
3420000;10,056264877319336;15,120662689208984
3450000;10,674342155456545;14,703373908996582
3480000;10,62236785888672;14,24785041809082
3510000;10,27967643737793;13,885542869567871
3540000;10,250993728637695;14,35085678100586
3570000;10,482444763183594;14,84040641784668
3600000;10,13923168182373;14,3665132522583
3630000;9,823694229125977;14,39595890045166
3660000;10,497231483459473;14,541428565979004
3690000;10,13941764831543;13,978806495666504
3720000;10,227754592895508;14,350242614746094
3750000;10,261743545532228;14,651350975036621
3780000;10,10422420501709;14,445316314697266
3810000;10,614557266235352;14,188580513000488
3840000;10,501615524291992;14,455625534057617
3870000;10,882859230041504;14,35918140411377
3900000;10,617642402648926;14,8268404006958
3930000;10,956783294677734;14,651839256286621
3960000;12,484955787658691;14,881186485290527
3990000;11,27451515197754;14,775827407836914
4020000;42,4178466796875;14,57486629486084
4050000;9,527633666992188;14,00709056854248
4080000;10,145952224731444;14,317044258117676
4110000;10,177302360534668;14,663949966430664
4140000;10,59832763671875;13,965946197509766
4170000;10,81343936920166;14,633419036865234
4200000;11,037782669067385;14,372692108154297
4230000;11,34952449798584;14,385334968566895
4260000;11,99989891052246;14,898672103881836
4290000;12,011009216308594;15,280495643615723
4320000;12,270174026489258;14,624621391296387
4350000;12,20762062072754;15,218387603759766
4380000;12,243033409118652;15,432671546936035
4410000;12,631577491760254;16,007963180541992
4440000;12,631450653076172;16,252220153808594
4470000;14,283802032470703;15,516623497009277
4500000;14,454200744628906;15,596406936645508
4530000;14,12096881866455;15,727707862854004
4560000;14,233705520629885;15,549372673034668
4590000;14,292736053466797;15,046039581298828
4620000;14,166788101196287;14,68962574005127
4650000;14,169736862182615;14,277376174926758
4680000;15,354111671447754;14,709633827209473
4710000;15,336296081542969;14,642444610595703
4740000;14,784245491027832;14,463310241699219
4770000;15,366371154785156;15,065401077270508
4800000;15,014359474182127;14,969522476196289
4830000;14,763487815856934;15,114447593688965
4860000;14,086610794067385;15,182376861572266
4890000;15,000094413757324;15,479623794555664
4920000;14,58920955657959;15,852145195007324
4950000;14,235139846801758;15,642463684082031
4980000;15,033025741577148;15,819375038146973
