Step;ppo_expanded;ppg_expanded
3930000;224,74969482421875;178,84393310546875
3960000;223,2657623291016;157,29026794433594
3990000;229,1603240966797;168,8590545654297
4020000;221,42941284179688;181,9136199951172
4050000;220,5504608154297;184,26441955566406
4080000;231,56951904296875;179,25328063964844
4110000;203,2395172119141;193,7532501220703
4140000;224,79800415039065;190,24258422851562
4170000;224,28121948242188;198,66244506835938
4200000;218,0978546142578;203,55027770996094
4230000;240,8235321044922;176,61424255371094
4260000;221,830810546875;193,58229064941406
4290000;235,4996490478516;210,84072875976562
4320000;225,28916931152344;184,12139892578125
4350000;223,3626251220703;184,0050506591797
4380000;212,87196350097656;202,96949768066406
4410000;234,375;210,63128662109375
4440000;236,68453979492188;203,328857421875
4470000;245,7513732910156;217,2887725830078
4500000;244,70700073242188;215,1134490966797
4530000;253,8691864013672;200,05563354492188
4560000;253,4303131103516;201,5439453125
4590000;267,27490234375;203,42457580566406
4620000;258,5946044921875;167,03506469726562
4650000;251,45590209960935;218,0791015625
4680000;264,8002319335937;227,9770965576172
4710000;282,0663757324219;215,10256958007812
4740000;277,1793518066406;239,58261108398438
4770000;253,4398498535156;231,78591918945312
4800000;253,33143615722656;215,2278289794922
4830000;269,6337890625;223,51136779785156
4860000;267,1096496582031;223,7155303955078
4890000;263,974609375;219,8617706298828
4920000;277,8327941894531;241,33090209960938
4950000;263,12091064453125;233,2631072998047
4980000;251,1023712158203;250,21859741210938
5010000;268,6030578613281;250,1792755126953
5040000;258,7619323730469;240,34889221191406
5070000;273,00103759765625;248,10255432128906
5100000;293,9693908691406;260,2099914550781
5130000;275,2021484375;264,8681945800781
5160000;280,5480041503906;258,6148376464844
5190000;285,88165283203125;261,02532958984375
5220000;270,10528564453125;223,6752471923828
5250000;196,55177307128903;243,07164001464844
5280000;243,4554901123047;227,22434997558594
5310000;282,1062927246094;277,8894348144531
5340000;281,3182678222656;270,6941833496094
5370000;283,3489990234375;265,9142150878906
5400000;292,6772155761719;281,3219299316406
5430000;284,3722229003906;266,74072265625
5460000;289,0630798339844;286,5815124511719
5490000;278,3100280761719;277,9196472167969
5520000;297,4646911621094;288,6275939941406
5550000;295,28582763671875;293,4150390625
5580000;245,838134765625;287,67938232421875
5610000;289,1678771972656;293,1341857910156
5640000;308,1579284667969;294,9377136230469
5670000;307,5834350585937;286,2813720703125
5700000;297,8698425292969;297,1618347167969
5730000;285,8069152832031;302,3779602050781
5760000;258,1991882324219;279,85858154296875
5790000;286,43243408203125;291,09014892578125
5820000;314,40545654296875;282,2258605957031
5850000;314,96630859375;276,861328125
5880000;314,6393127441406;299,60888671875
5910000;329,0708312988281;286,73260498046875
5940000;316,4362487792969;284,69110107421875
5970000;317,97119140625;309,5655822753906
6000000;307,7684631347656;282,9652099609375
6030000;303,1058654785156;293,72613525390625
6060000;300,2720031738281;316,9618225097656
6090000;327,8396301269531;311,56329345703125
6120000;315,7516784667969;317,78582763671875
6150000;321,0391845703125;326,76300048828125
6180000;320,6937866210937;329,6507263183594
6210000;291,19512939453125;302,23712158203125
6240000;333,1053466796875;327,0469665527344
6270000;338,81463623046875;311,5213928222656
6300000;325,5838623046875;297,26922607421875
6330000;315,6557312011719;321,0144958496094
6360000;330,3939514160156;330,2611999511719
6390000;324,2810363769531;330,1553039550781
6420000;332,3271179199219;318,6985778808594
6450000;332,6138610839844;314,9597473144531
6480000;338,6420593261719;336,65728759765625
6510000;340,6805114746094;200,95181274414062
6540000;314,5087890625;313,99188232421875
6570000;349,6986999511719;327,15997314453125
6600000;310,7467956542969;304,3711853027344
6630000;337,93603515625;335,1014099121094
6660000;348,8056945800781;330,42205810546875
6690000;334,6300964355469;323,1956481933594
6720000;331,4167785644531;342,6629638671875
6750000;353,3219909667969;332,23846435546875
6780000;320,7562866210937;329,9827575683594
6810000;325,74774169921875;317,70361328125
6840000;354,3475952148437;344,1018981933594
6870000;361,1340026855469;354,11407470703125
6900000;356,7972717285156;336,11846923828125
6930000;322,0809631347656;333,4380798339844
6960000;358,1771240234375;336,8807678222656
6990000;350,296875;347,4661865234375
7020000;323,5722351074219;336,8160095214844
7050000;324,47576904296875;364,4367370605469
7080000;341,27587890625;363,8582763671875
7110000;335,1925048828125;347,3435363769531
7140000;340,93487548828125;353,408203125
7170000;356,23504638671875;352,8544006347656
7200000;339,98004150390625;350,68914794921875
7230000;341,99688720703125;358,95770263671875
7260000;370,7891540527344;369,7317199707031
7290000;341,8530578613281;339,1502990722656
7320000;358,7164611816406;356,2165222167969
7350000;336,3440246582031;356,17987060546875
7380000;340,4025573730469;357,0370788574219
7410000;363,1214294433594;370,7818298339844
7440000;361,1154479980469;344,029296875
7470000;350,8150329589844;367,1910400390625
7500000;373,0621643066406;353,9598388671875
7530000;364,6481018066406;325,6951904296875
7560000;343,4105224609375;368,84210205078125
7590000;377,4807739257813;350,0650634765625
7620000;368,0026245117188;357,21173095703125
7650000;343,4386901855469;355,5798034667969
7680000;379,5109252929688;363,0665283203125
7710000;350,8612670898437;371,6208190917969
7740000;369,6383666992188;378,7019348144531
7770000;356,3206481933594;313,1023864746094
7800000;384,1007995605469;378,57183837890625
7830000;358,24859619140625;368,8456115722656
7860000;366,9521179199219;364,9723205566406
7890000;347,8494567871094;358,6000061035156
7920000;355,7688903808594;370,3529052734375
7950000;382,6180419921875;375,7631530761719
7980000;373,9407043457031;368,0403747558594
8010000;388,4373168945313;365,0867004394531
8040000;362,2569580078125;362,7007751464844
8070000;365,4390563964844;363,35394287109375
8100000;392,3671569824219;357,3735046386719
8130000;380,6999206542969;341,88519287109375
8160000;353,2420959472656;385,0946044921875
8190000;395,2149963378906;377,21630859375
8220000;382,4251708984375;370,7232360839844
8250000;376,7811279296875;373,7949523925781
8280000;386,28466796875;382,7900085449219
8310000;356,1644897460937;375,0624084472656
8340000;382,7262878417969;375,6967468261719
8370000;364,0880126953125;390,6252746582031
8400000;366,8510437011719;358,3726501464844
8430000;388,5090637207031;382,5222473144531
8460000;393,7902526855469;389,2566833496094
8490000;360,25555419921875;368,6669921875
8520000;376,3035888671875;380,4976806640625
8550000;353,359375;378,36346435546875
8580000;386,4472351074219;382,99267578125
8610000;394,90576171875;371,4773864746094
8640000;363,2272338867188;381,2151794433594
8670000;391,4668884277344;398,36297607421875
8700000;388,8186645507813;402,5389099121094
8730000;390,6295776367188;393,4711608886719
8760000;365,6594848632813;397,5996398925781
8790000;354,66619873046875;382,57623291015625
8820000;398,3564453125;371,7498779296875
8850000;377,0731201171875;401,5757751464844
8880000;366,8124694824219;399,2182312011719
8910000;392,6298522949219;402,5638122558594
8940000;374,4693603515625;396,9396667480469
8970000;392,7114562988281;403,5960388183594
9000000;378,9357299804688;407,88037109375
9030000;368,49212646484375;396,11077880859375
9060000;394,6051330566406;396,56121826171875
9090000;367,8717041015625;388,21295166015625
9120000;349,0697937011719;402,32403564453125
9150000;375,50091552734375;406,6015930175781
9180000;378,4316101074219;405,0950012207031
9210000;383,2762756347656;325,68804931640625
9240000;388,3485107421875;366,23455810546875
9270000;373,5184326171875;401,1533203125
9300000;396,1546325683594;389,2316589355469
9330000;392,2315979003906;395,0018005371094
9360000;406,4692077636719;408,7167053222656
9390000;334,69708251953125;410,7252197265625
9420000;383,0658874511719;407,7475891113281
9450000;373,3719177246094;405,3868408203125
9480000;387,80950927734375;392,84161376953125
9510000;398,0090026855469;411,7421875
9540000;388,8665161132813;409,2618408203125
9570000;358,6841125488281;380,56494140625
9600000;378,8265075683594;403,65655517578125
9630000;365,2107238769531;411,40313720703125
9660000;385,0219421386719;410,26385498046875
9690000;;387,9263000488281
9720000;;371,80596923828125
9750000;;393,9072265625
9780000;;402,7350769042969
9810000;;420,3660583496094
9840000;;412,7275390625
9870000;;407,78558349609375
9900000;;424,9249267578125
9930000;;409,3427734375
9960000;;389,9557800292969
9990000;;410,8303527832031
