Step;sac_expanded;droQ_expanded;ppo_expanded;ppg_expanded
6930000;;;0,0131708728149533;0,3804987668991089
6960000;;;0,0174043960869312;0,7420395016670227
6990000;;;0,0151363844051957;0,4611072540283203
7020000;;;0,0182283017784357;1,0983502864837646
7050000;;;0,0158226210623979;0,7055845260620117
7080000;;;0,020834919065237;2,147501230239868
7110000;;;0,0140679478645324;0,4312860369682312
7140000;;;0,0177894551306962;0,9561564326286316
7170000;;;0,0134044624865055;0,6771175265312195
7200000;;;0,0162843689322471;0,36295273900032043
7230000;;;0,0185860134661197;0,9342684745788574
7260000;;;0,0154581433162093;1,23554527759552
7290000;;;0,017484625801444;1,2309975624084473
7320000;;;0,0161654651165008;0,2666208744049072
7350000;;;0,0197931453585624;0,9288725852966309
7380000;;;0,0147494859993457;0,6069178581237793
7410000;;;0,0190468486398458;0,8108408451080322
7440000;;;0,0140687935054302;1,3741618394851685
7470000;;;0,0167380832135677;0,47328251600265503
7500000;;;0,0186748895794153;0,29567864537239075
7530000;;;0,0151238208636641;0,40497660636901855
7560000;;;0,0176833849400281;0,5974830389022827
7590000;;;0,0172657705843448;0,5464050769805908
7620000;;;0,0142956767231225;0,9104993939399719
7650000;;;0,0185290295630693;0,4537911117076874
7680000;;;0,0195802077651023;0,276846706867218
7710000;;;0,0174457114189863;0,3618105351924896
7740000;;;0,0213611852377653;0,14707957208156586
7770000;;;0,0149826426059007;1,4473122358322144
7800000;;;0,0153690101578831;0,8542938828468323
7830000;;;0,0184018667787313;1,1882224082946777
7860000;;;0,0186331644654274;1,3282251358032227
7890000;;;0,017888868227601;1,223893165588379
7920000;;;0,0165298581123352;1,203547477722168
7950000;;;0,0135095715522766;1,3917821645736694
7980000;;;0,0193665269762277;1,302359700202942
8010000;;;0,016900086775422;0,8497623205184937
8040000;;;0,0150420637801289;2,0386123657226562
8070000;;;0,0149498656392097;1,8145742416381836
8100000;;;0,0194509420543909;0,8819031119346619
8130000;;;0,0165353454649448;0,9981414079666138
8160000;;;0,0157074332237243;1,1697782278060913
8190000;;;0,01216671615839;1,0987346172332764
8220000;;;0,0159748457372188;0,7101398706436157
8250000;;;0,0153584349900484;1,1927369832992554
8280000;;;0,0137228854000568;0,3744981586933136
8310000;;;0,0153789697214961;0,4106757640838623
8340000;;;0,0161685328930616;1,0635069608688354
8370000;;;0,0124612236395478;1,8010164499282837
8400000;;;0,0149444080889225;0,35996225476264954
8430000;;;0,017873466014862;0,9234117269515991
8460000;;;0,0136194815859198;1,8219928741455078
8490000;;;0,0126677053049206;1,125488042831421
8520000;;;0,0141545478254556;1,8036408424377441
8550000;;;0,0172354187816381;0,8628520369529724
8580000;;;0,0163506772369146;0,7572454810142517
8610000;;;0,0165303163230419;0,6460397243499756
8640000;;;0,0169715117663145;0,6741815805435181
