Step;ppo_expanded;ppg_expanded
6570000;0,0017305519431829;0,0017305519431829453
6600000;0,0017148335464298;0,0017148335464298725
6630000;0,0016991150332614;0,001699115033261478
6660000;0,001683396520093;0,0016833965200930834
6690000;0,0016676780069246;0,0016676780069246888
6720000;0,0016571989981457;0,001657198998145759
6750000;0,0016414804849773;0,0016414804849773645
6780000;0,0016257619718089;0,00162576197180897
6810000;0,0016100434586405;0,0016100434586405754
6840000;0,0015943249454721;0,0015943249454721808
6870000;0,0015786065487191;0,001578606548719108
6900000;0,0015628880355507;0,0015628880355507135
6930000;0,0015524090267717;0,0015524090267717838
6960000;0,0015366905136033;0,0015366905136033893
6990000;0,0015209720004349;0,0015209720004349947
7020000;0,0015052534872666;0,0015052534872666001
7050000;0,0014895349740982;0,0014895349740982056
7080000;0,0014738164609298;0,001473816460929811
7110000;0,0014580979477614;0,0014580979477614164
7140000;0,0014476190553978;0,0014476190553978086
7170000;0,0014319005422294;0,001431900542229414
7200000;0,001416182029061;0,0014161820290610194
7230000;0,0014004635158926;0,0014004635158926249
7260000;0,0013847450027242;0,0013847450027242303
7290000;0,0013690264895558;0,0013690264895558357
7320000;0,0013533079763874;0,0013533079763874412
7350000;0,0013428289676085;0,0013428289676085114
7380000;0,0013271104544401;0,0013271104544401169
7410000;0,001311392057687;0,0013113920576870441
7440000;0,0012956735445186;0,0012956735445186496
7470000;0,0012799550313502;0,001279955031350255
7500000;0,0012642365181818;0,0012642365181818604
7530000;0,0012485180050134;0,0012485180050134659
7560000;0,0012380389962345;0,0012380389962345362
7590000;0,0012223204830661;0,0012223204830661416
7620000;0,0012066019698977;0,001206601969897747
7650000;0,0011908834567293;0,0011908834567293525
7680000;0,0011751649435609;0,001175164943560958
7710000;0,0011594465468078;0,0011594465468078852
7740000;0,0011437280336394;0,0011437280336394906
7770000;0,0011332490248605;0,001133249024860561
7800000;0,0011175305116921;0,0011175305116921663
7830000;0,0011018119985237;0,0011018119985237718
7860000;0,0010860934853553;0,0010860934853553772
7890000;0,0010703749721869;0,0010703749721869826
7920000;0,0010546564590185;0,001054656459018588
7950000;0,0010389379458501;0,0010389379458501935
7980000;0,0010284590534865;0,0010284590534865856
8010000;0,0010127405403181;0,001012740540318191
8040000;0,0009970220271497;0,0009970220271497965
8070000;0,0009813035139814;0,000981303513981402
8100000;0,000965585000813;0,0009655850008130074
8130000;0,0009498664876446;0,0009498664876446128
8160000;0,0009341479744762;0,0009341479744762182
8190000;0,0009236690239049;0,0009236690239049494
8220000;0,0009079505107365;0,0009079505107365549
8250000;0,0008922319975681;0,0008922319975681603
8280000;0,0008765134843997;0,0008765134843997657
8310000;0,0008607949712313;0,0008607949712313712
8340000;0,0008450765162706;0,0008450765162706375
8370000;0,0008293580031022;0,000829358003102243
8400000;0,0008188789943233;0,0008188789943233132
8430000;0,0008031604811549;0,0008031604811549187
8460000;0,0007874420261941;0,000787442026194185
8490000;0,0007717235130257;0,0007717235130257905
8520000;0,0007560049998573;0,0007560049998573959
8550000;0,000740286486689;0,0007402864866890013
8580000;0,0007245679735206;0,0007245679735206068
8610000;0,0007140890229493;0,000714089022949338
8640000;0,0006983705097809;0,0006983705097809434
8670000;0,0006826519966125;0,0006826519966125488
8700000;0,0006669334834441;0,0006669334834441543
8730000;0,0006512150284834;0,0006512150284834206
8760000;0,000635496515315;0,000635496515315026
8790000;0,0006197780021466;0,0006197780021466315
8820000;0,0006092989933677;0,0006092989933677018
8850000;0,0005935804801993;0,0005935804801993072
8880000;0,0005778620252385;0,0005778620252385736
8910000;0,0005621435120701;0,000562143512070179
8940000;0,0005464249989017;0,0005464249989017844
8970000;0,0005307064857333;0,0005307064857333899
9000000;0,0005149879725649;0,0005149879725649953
9030000;0,0005045090219937;0,0005045090219937265
9060000;0,0004887905088253;0,0004887905088253319
9090000;0,0004730719956569;0,00047307199565693736
9120000;0,0004573535115923;0,00045735351159237325
9150000;0,0004416349984239;0,0004416349984239787
9180000;0,0004259165143594;0,0004259165143594146
9210000;0,000410198001191;0,00041019800119102
9240000;0,000399718992412;0,0003997189924120903
9270000;0,0003840005083475;0,0003840005083475262
9300000;0,0003682819951791;0,0003682819951791316
9330000;0,0003525635111145;0,0003525635111145675
9360000;0,0003368449979461;0,00033684499794617295
9390000;0,0003211265138816;0,00032112651388160884
9420000;0,0003054080007132;0,0003054080007132143
9450000;0,0002949289919342;0,00029492899193428457
9480000;0,0002792105078697;0,00027921050786972046
9510000;0,0002634919947013;0,0002634919947013259
9540000;0,0002477735106367;0,0002477735106367618
9570000;0,0002320549974683;0,00023205499746836722
9600000;0,0002163364988518;0,00021633649885188788
9630000;0,0002006180002354;0,00020061800023540854
9660000;0,0001901390060083;0,00019013900600839406
9690000;;0,0001744204928399995
9720000;;0,00015870199422352016
9750000;;0,00014298349560704082
9780000;;0,00012726499699056149
9810000;;0,00011154649837408215
9840000;;9,582799975760281e-05
9870000;;8,534899825463071e-05
9900000;;6,963049963815138e-05
9930000;;5,391200102167204e-05
9960000;;3,8193498767213896e-05
9990000;;2,247500015073456e-05
