Step;sac_expanded;droQ_expanded;ppo_expanded;ppg_expanded
6120000;;;999,0;999,0
6150000;;;999,0;999,0
6180000;;;999,0;999,0
6210000;;;999,0;999,0
6240000;;;999,0;999,0
6270000;;;999,0;999,0
6300000;;;999,0;999,0
6330000;;;999,0;999,0
6360000;;;999,0;999,0
6390000;;;999,0;999,0
6420000;;;999,0;999,0
6450000;;;999,0;999,0
6480000;;;999,0;999,0
6510000;;;999,0;999,0
6540000;;;999,0;999,0
6570000;;;999,0;999,0
6600000;;;999,0;999,0
6630000;;;999,0;999,0
6660000;;;999,0;999,0
6690000;;;999,0;999,0
6720000;;;999,0;999,0
6750000;;;999,0;999,0
6780000;;;999,0;999,0
6810000;;;999,0;999,0
6840000;;;999,0;999,0
6870000;;;999,0;999,0
6900000;;;999,0;999,0
6930000;;;999,0;999,0
6960000;;;999,0;999,0
6990000;;;999,0;999,0
7020000;;;999,0;999,0
7050000;;;999,0;999,0
7080000;;;999,0;999,0
7110000;;;999,0;999,0
7140000;;;999,0;999,0
7170000;;;999,0;999,0
7200000;;;999,0;999,0
7230000;;;999,0;999,0
7260000;;;999,0;999,0
7290000;;;999,0;999,0
7320000;;;999,0;999,0
7350000;;;999,0;999,0
7380000;;;999,0;999,0
7410000;;;999,0;999,0
7440000;;;999,0;999,0
7470000;;;999,0;999,0
7500000;;;999,0;999,0
7530000;;;999,0;999,0
7560000;;;999,0;999,0
7590000;;;999,0;999,0
7620000;;;999,0;999,0
7650000;;;999,0;999,0
7680000;;;999,0;999,0
7710000;;;999,0;999,0
7740000;;;999,0;999,0
7770000;;;999,0;999,0
7800000;;;999,0;999,0
7830000;;;999,0;999,0
7860000;;;999,0;999,0
7890000;;;999,0;999,0
7920000;;;999,0;999,0
7950000;;;999,0;999,0
7980000;;;999,0;999,0
8010000;;;999,0;999,0
8040000;;;999,0;999,0
8070000;;;999,0;999,0
8100000;;;999,0;999,0
8130000;;;999,0;999,0
8160000;;;999,0;999,0
8190000;;;999,0;999,0
8220000;;;999,0;999,0
8250000;;;999,0;999,0
8280000;;;999,0;999,0
8310000;;;999,0;999,0
8340000;;;999,0;999,0
8370000;;;999,0;999,0
8400000;;;999,0;999,0
8430000;;;999,0;999,0
8460000;;;999,0;999,0
8490000;;;999,0;999,0
8520000;;;999,0;999,0
8550000;;;999,0;999,0
8580000;;;999,0;999,0
8610000;;;999,0;999,0
8640000;;;999,0;999,0
8670000;;;999,0;999,0
8700000;;;999,0;999,0
8730000;;;999,0;999,0
8760000;;;999,0;999,0
8790000;;;999,0;999,0
8820000;;;999,0;999,0
8850000;;;999,0;999,0
8880000;;;999,0;999,0
8910000;;;999,0;999,0
8940000;;;999,0;999,0
8970000;;;999,0;999,0
9000000;;;999,0;999,0
9030000;;;999,0;999,0
9060000;;;999,0;999,0
9090000;;;999,0;999,0
9120000;;;999,0;999,0
9150000;;;999,0;999,0
9180000;;;999,0;999,0
9210000;;;999,0;999,0
9240000;;;999,0;999,0
9270000;;;999,0;999,0
9300000;;;999,0;999,0
9330000;;;999,0;999,0
9360000;;;999,0;999,0
9390000;;;999,0;999,0
9420000;;;999,0;999,0
9450000;;;999,0;999,0
9480000;;;999,0;999,0
9510000;;;999,0;999,0
9540000;;;999,0;999,0
9570000;;;999,0;999,0
9600000;;;999,0;999,0
9630000;;;999,0;999,0
9660000;;;999,0;999,0
9690000;;;;999,0
9720000;;;;999,0
9750000;;;;999,0
9780000;;;;999,0
9810000;;;;999,0
9840000;;;;999,0
9870000;;;;999,0
9900000;;;;999,0
9930000;;;;999,0
9960000;;;;999,0
9990000;;;;999,0
