Step;ppo_expanded_looking;ppg_expanded_looking;sac_expanded_looking;droQ_expanded_looking
30000;0,1521722674369812;0,132397323846817;5,260974407196045;2,9880177974700928
60000;0,1634212583303451;0,1376185864210128;2,834629774093628;1,027112364768982
90000;0,1454856544733047;0,1186174005270004;3,4294567108154297;1,7246973514556885
120000;0,1405211836099624;0,1032422184944152;4,0554680824279785;1,6221935749053955
150000;0,1418488174676895;0,1159825176000595;3,354238748550415;1,9228264093399048
180000;0,1960861682891845;158,57891845703125;2,255044460296631;5,464919090270996
210000;0,263566255569458;0,1499335914850235;2,226478099822998;2,4574038982391357
240000;0,1799230873584747;0,1448111832141876;4,739565849304199;1,9515941143035889
270000;0,1265372633934021;0,1455831974744796;2,164971113204956;1,7278759479522705
300000;0,1463042497634887;0,1416690647602081;1,6291310787200928;1,4865962266921997
330000;0,1608006507158279;1949705,375;1,3941054344177246;0,9785880446434021
360000;0,1148323565721511;4989,79150390625;1,3513751029968262;0,9623308181762695
390000;0,1158522143959999;813,0480346679688;1,8792299032211304;0,9077856540679932
420000;0,1646830290555954;462,1660461425781;1,0977307558059692;1,301721453666687
450000;0,0951471105217933;274,0469970703125;2,0883822441101074;1,3754853010177612
480000;0,2378023862838745;152,08717346191406;1,2442408800125122;1,0934728384017944
510000;0,1422695964574813;697063,9375;1,948336124420166;0,6671372652053833
540000;0,1848269701004028;0,2929152250289917;1,8936047554016116;0,6142554879188538
570000;0,1809868812561035;0,32956662774086;1,8162251710891724;0,5011391043663025
600000;0,2612568140029907;0,1868867725133896;2,6651864051818848;0,48901718854904175
630000;0,2588342726230621;0,1651437580585479;1,595403075218201;0,4463162124156952
660000;0,1947048157453537;1064,784912109375;1,4212400913238523;0,39984792470932007
690000;0,327078104019165;0,7524763941764832;1,515830636024475;0,287059485912323
720000;0,3875147700309753;0,4593978822231293;1,4132955074310305;0,2955114543437958
750000;0,4196658134460449;0,3970576524734497;1,5885252952575684;0,39433249831199646
780000;0,2811834812164306;0,3829028010368347;1,29788339138031;0,4192497134208679
810000;0,2977854907512665;784,2999877929688;0,8158183693885803;0,3979208171367645
840000;0,3391498625278473;0,3267615735530853;0,9217987060546876;0,581634521484375
870000;0,2668510377407074;0,3741903603076935;0,7518584132194519;0,4521041512489319
900000;0,2289839684963226;0,3943982124328613;0,8393487334251404;0,3460189700126648
930000;0,3943750262260437;0,3315396904945373;6,099606990814209;0,2131257951259613
960000;0,5254665017127991;0,3256317973136902;0,4007036387920379;0,14686457812786102
990000;0,4778982102870941;180580,75;0,5397142767906189;0,08587878942489624
1020000;0,3608873188495636;111,12421417236328;0,4817933142185211;0,10216426104307175
1050000;0,3442071676254272;58,44134521484375;0,4330889284610748;0,07904960960149765
1080000;0,4612564444541931;33,031280517578125;0,4398873150348663;0,07486990839242935
1110000;0,3610652685165405;19,6628360748291;0,546828031539917;0,046996504068374634
1140000;0,2424569576978683;63461,734375;0,4534183740615845;0,07402870059013367
1170000;0,2855058014392853;0,6208202838897705;0,3614608347415924;0,049441859126091
1200000;0,4106329083442688;0,840051531791687;0,3238964378833771;0,06490301340818405
1230000;0,3172485828399658;0,4752317070960998;0,2976579666137695;0,04707227274775505
1260000;0,5471904873847961;0,6871134042739868;0,2646327316761017;0,03233277425169945
1290000;0,6823558211326599;1694,672607421875;0,2355560809373855;0,026238540187478065
1320000;0,5304035544395447;3,1625497341156006;0,1304894089698791;0,028914479538798332
1350000;0,4889217317104339;1,9312530755996704;0,165317878127098;0,03768843039870262
1380000;0,5857264995574951;1,4534125328063965;0,1213468462228775;0,03610355406999588
1410000;0,6034473776817322;1182,3927001953125;0,1359109431505203;0,03571125864982605
1440000;0,4651325047016144;1,7235862016677856;0,1717948764562606;0,03856732323765755
1470000;0,3165072798728943;1,5261845588684082;2,352163076400757;0,037397731095552444
1500000;0,5167838931083679;832821,75;0,0878726169466972;0,04240121692419052
1530000;0,3135145008563995;1429,0670166015625;0,3890376389026642;0,03963953256607056
1560000;0,5829523801803589;409,7330627441406;0,134323239326477;0,03901226818561554
1590000;0,6637478470802307;375689,0625;0,1477450579404831;0,03685297071933746
1620000;0,6408882737159729;8,591053009033203;0,12971793115139;0,0567270889878273
1650000;0,5985684394836426;3,1336939334869385;0,1451198458671569;0,026560133323073387
1680000;0,7697227597236633;5190,96728515625;0,1283989548683166;0,025591835379600525
1710000;0,6441065669059753;3,7739412784576416;0,1017117649316787;0,020595688372850418
1740000;0,540981113910675;2,9471590518951416;0,0770895034074783;0,023813029751181602
1770000;0,5952276587486267;887,3555297851562;0,1122960075736045;0,013698666356503963
1800000;0,4680690169334411;1,5637152194976809;0,0654176026582717;0,009193738922476768
1830000;0,6399143934249878;1,38264799118042;0,0518260970711708;0,023980574682354927
1860000;0,3752989172935486;418336,625;0,0385062880814075;0,025412067770957947
1890000;0,4211965799331665;509,1413879394531;150,64810180664062;0,015022698789834976
1920000;0,4533053934574127;210,84999084472656;0,0255412366241216;0,014930404722690582
1950000;0,5732997059822083;145413,90625;0,0162173584103584;0,01466677151620388
1980000;0,6519883871078491;2,0722241401672363;0,0127573376521468;0,01421682070940733
2010000;0,6230559349060059;1,3873755931854248;0,011178258806467;0,009631467051804066
2040000;0,6391762495040894;859,0005493164062;0,0102398535236716;0,009524740278720856
2070000;0,5488378405570984;6,8906683921813965;0,0096531705930829;0,009229563176631927
2100000;0,576005756855011;3,4038610458374023;0,0102110020816326;0,011026683263480663
2130000;0,4597314894199371;1017,8012084960938;0,0161223299801349;0,011474327184259892
2160000;0,4413452744483948;3,3596205711364746;0,0077825058251619;0,009571808390319347
2190000;0,4009249806404114;2,289581537246704;0,0073649603873491;0,009130396880209446
2220000;0,3434821665287018;1353,652099609375;0,0055769393220543;0,008192279376089573
2250000;0,5487034320831299;11,015206336975098;0,0025182471144944;0,007634581532329321
2280000;0,3977280855178833;3,205604076385498;0,0024857895914465;0,008653312921524048
2310000;0,3992795646190643;1733,5653076171875;0,0027523441240191;0,008184680715203285
2340000;0,4380708634853363;8,059694290161133;0,0023058401420712;0,00740376440808177
2370000;0,4949936866760254;3,094823122024536;0,4365273118019104;0,013272630982100964
2400000;0,1768456250429153;1664,718017578125;0,0046815047971904;1,6579692363739014
2430000;0,0833412855863571;56,169376373291016;0,0025351310614496;0,022315140813589096
2460000;0,0586439482867717;2,5825328826904297;0,0018145157955586;0,019783122465014458
2490000;0,0306536275893449;2270,599365234375;0,0030590801034122;0,01735188253223896
2520000;0,0423806793987751;81,27957916259766;0,0017722703050822;0,012578025460243225
2550000;0,0293656792491674;4,3849945068359375;30,067398071289062;0,011124455370008945
2580000;0,0355118103325367;1563,001220703125;0,0097953807562589;0,011440537869930267
2610000;0,0262802373617887;54,10102081298828;0,0095017254352569;0,01072020921856165
2640000;0,035842590034008;3,9856791496276855;0,009810003452003;0,009248178452253342
2670000;0,0456262417137622;3,596121311187744;0,0077420664019882;0,010008079931139946
2700000;0,0147275691851973;1042,9915771484375;0,0049929618835449;0,008269673213362694
2730000;0,0160032082349061;4,64521598815918;0,0030918519478291;0,01743212342262268
2760000;0,0021679007913917;4,1519856452941895;0,0028259747195988;0,005275314673781395
2790000;0,0008856864878907;511,7488098144531;0,0026881042867898;0,005674590356647968
2820000;0,0005757600883953;4,233583927154541;0,001198582118377;0,006815967615693808
2850000;0,0004753371176775;3,371330738067627;0,0015882566804066;0,006211233325302601
2880000;0,0007637511589564;83,0321273803711;0,0019929758273065;0,006079938728362322
2910000;0,0003870630753226;3,9157986640930176;0,8964399099349976;0,005781182087957859
2940000;0,0001683365553617;3,351738929748535;0,0039755655452609;0,005882918369024992
2970000;0,0011164228199049;30,394264221191406;0,0063306158408522;0,006188169587403536
3000000;0,000309212191496;4,09735918045044;0,0033503151498734;0,03316991403698921
3030000;0,0006813249201513;4,111577033996582;0,002376110991463;0,008866602554917336
3060000;0,0066476659849286;27,80484390258789;0,0026480404194444;0,009159651584923267
3090000;0,0003461587475612;3,7094109058380127;0,0011594832176342;0,006712705362588167
3120000;0,0005704538780264;3,838933944702149;0,0006907319184392;0,006437073461711407
3150000;8,126480679493397e-05;41,59618377685547;0,0007212593336589;0,44644227623939514
3180000;0,0002228711819043;3,872326612472534;0,0007305167964659;0,014735187403857708
3210000;9,17015495360829e-05;3,868122816085816;0,001689417171292;0,014039271511137486
3240000;0,0005050633917562;35,558963775634766;0,0014952324563637;0,012577799148857594
3270000;0,0002532085927668;3,206559896469116;0,00180957862176;0,014101852662861347
3300000;0,0003815912059508;3,137426853179932;0,0019936505705118;0,012617682106792927
3330000;0,0001432156423106;27,78450393676757;0,0027880715206265;0,012271011248230934
3360000;0,0002634270931594;5,16286563873291;0,0027318231295794;0,014645176008343697
3390000;9,526294888928533e-05;4,619553565979004;0,0015267232665792;0,015636099502444267
3420000;0,0001483180967625;38,50347137451172;0,001345946569927;0,015965597704052925
3450000;0,0001966874842764;3,931933879852295;4,329206466674805;0,011698244139552116
3480000;0,0001626803568797;4,575307369232178;0,0011791315628215;0,010547587648034096
3510000;0,0010253994259983;21,3787841796875;0,0008344778907485;0,008122042752802372
3540000;0,0001351657556369;4,0338335037231445;0,0007849328685551;0,009060866199433804
3570000;0,0001548010477563;3,9274916648864746;0,0009319502860307;0,007441248744726181
3600000;0,0004760115407407;38,695899963378906;0,0015192931750789;0,007671503350138664
3630000;0,0002918606332968;6,1038432121276855;0,0032351082190871;0,007287030573934317
3660000;0,0003864619066007;4,396119594573975;0,0054572108201682;0,0067735034972429276
3690000;0,000833960075397;28,360010147094727;0,0037343183066695;0,007119934540241957
3720000;0,000308077171212;5,053332328796387;0,1447128504514694;0,02094288356602192
3750000;0,0001199575490318;4,4604268074035645;0,0075462628155946;0,006287852767854929
3780000;0,001215279335156;29,77590560913086;0,0152910090982913;0,005738186649978161
3810000;0,0004941291408613;5,296093940734863;0,0562458746135234;0,005930492654442787
3840000;0,0009268509456887;4,826267719268799;0,0029765630606561;0,005913481581956148
3870000;0,0004276542458683;23,207612991333008;0,0036189705133438;0,005624719429761171
3900000;0,0004647056921385;4,975782871246338;0,0025847766082733;0,0059514716267585754
3930000;0,0006771713378839;4,502752304077148;0,0032320967875421;0,005886504892259836
3960000;0,0004704512248281;29,118247985839844;0,0035806356463581;0,0063458713702857494
3990000;0,0013931351713836;7,511409759521484;0,0037446767091751;0,007380590308457613
4020000;0,0005088309408165;4,642374038696289;0,0041907029226422;0,009090631268918514
4050000;0,0001716780243441;23,93250846862793;0,0044782031327486;0,007544009014964104
4080000;0,0002353770687477;7,450252056121826;0,0051416759379208;0,007097719237208366
4110000;0,0007984495023265;6,607814311981201;0,0060724448412656;0,0074414522387087345
4140000;0,0002016935613937;34,48844909667969;0,0066496510989964;0,009194501675665379
4170000;0,0009532237309031;7,573721408843994;0,0079761547967791;0,00641272496432066
4200000;0,0106534389778971;6,031916618347168;0,0077972034923732;0,00910979975014925
4230000;0,001888140453957;25,34999656677246;0,0072612781077623;0,005369104444980621
4260000;0,0004073076124768;7,397983074188232;0,0091437213122844;0,005177127197384834
4290000;0,0003322148113511;4,197664737701416;1,0706231594085691;0,0065161739476025105
4320000;0,0004190437612123;5,02821683883667;0,0043637161143124;0,006544716190546751
4350000;0,0006314119091257;27,45384407043457;0,003857928328216;0,006998296361416578
4380000;0,0002824158291332;5,848653793334961;0,0048119546845555;0,006437384989112616
4410000;0,000490486389026;5,177097320556641;0,0058451094664633;0,005425131879746914
4440000;0,0009513249387964;30,238985061645508;0,0086753033101558;0,006484940182417631
4470000;0,0008824560791254;5,2031025886535645;0,0266067907214164;0,005284909158945084
4500000;0,0008374861790798;4,767821311950684;0,0099123492836952;0,00766149815171957
4530000;0,0005628860672004;32,901954650878906;0,0122062601149082;0,005451693665236235
4560000;0,000936827447731;4,84527063369751;0,0145007036626338;0,0057096704840660095
4590000;0,0002479197282809;4,658285140991211;0,0159002114087343;0,004814370069652796
4620000;0,0004692082293331;28,107654571533203;0,1510447710752487;0,004293364007025957
4650000;0,0003540754551067;3,711577892303467;0,0071756658144295;0,004487400408834219
4680000;0,0006551379919983;4,982023239135742;0,008398569189012;0,012369928881525993
4710000;9,671384759712964e-05;22,412193298339844;0,0094595784321427;0,3404136896133423
4740000;0,0015007541514933;4,484940528869629;0,0093548977747559;0,008080318570137024
4770000;0,0006234186002984;5,488554000854492;0,0105867264792323;0,008515707217156887
4800000;0,0008051259792409;33,95759582519531;0,0112220356240868;0,009756539016962051
4830000;0,0007360116578638;5,075680732727051;0,0104862973093986;0,009002196602523327
4860000;0,0006317785591818;4,9872260093688965;0,010924270376563;0,007995307445526123
4890000;0,0001570900494698;37,09657287597656;0,0124258669093251;0,007514352444559336
