Step;ppo_expanded_looking;ppg_expanded_looking;sac_expanded_looking;droQ_expanded_looking
5820000;999,0;945,34375;999,0;883,3235473632812
5850000;910,8181762695312;919,8181762695312;999,0;740,6500244140625
5880000;966,8709716796876;936,75;920,5625;822,0270385742188
5910000;966,8709716796876;919,53125;999,0;738,4749755859375
5940000;882,7647094726562;979,3225708007812;906,9393920898438;797,631591796875
5970000;999,0;956,8386840820312;974,5806274414062;754,5384521484375
6000000;968,0322875976562;883,2941284179688;999,0;836,0555419921875
6030000;966,8386840820312;856,5428466796875;684,977294921875;771,8461303710938
6060000;937,09375;940,3125;972,9031982421876;772,8974609375
6090000;999,0;900,0606079101562;824,361083984375;857,4000244140625
6120000;937,125;845,4444580078125;995,8666381835938;862,7999877929688
6150000;936,75;855,88232421875;967,8064575195312;967,1613159179688
6180000;967,1935424804688;961,5;968,48388671875;908,3939208984375
6210000;967,7096557617188;817,5;999,0;720,9024658203125
6240000;999,0;958,7096557617188;974,0;939,8125
6270000;938,40625;971,8064575195312;941,65625;881,941162109375
6300000;937,0625;874,7058715820312;952,258056640625;942,4375
6330000;910,1818237304688;924,8181762695312;925,4375;834,4444580078125
6360000;966,9031982421876;901,9393920898438;989,6774291992188;966,8709716796875
6390000;999,0;976,6451416015624;965,2903442382812;936,6875
6420000;999,0;999,0;999,0;857,3142700195312
6450000;967,5806274414062;916,0606079101562;981,8333129882812;883,5294189453125
6480000;967,225830078125;941,6451416015624;999,0;912,8125
6510000;999,0;999,0;977,8709716796876;881,8529663085938
6540000;858,5714111328125;968,9031982421876;977,3225708007812;999,0
6570000;882,7058715820312;935,40625;973,8666381835938;999,0
6600000;882,1470336914062;970,6451416015624;999,0;936,875
6630000;948,5806274414062;899,4117431640625;969,9677124023438;833,7222290039062
6660000;999,0;973,0;999,0;834,1666870117188
6690000;966,8709716796876;923,0606079101562;972,5806274414062;908,4242553710938
6720000;941,875;993,9000244140624;999,0;933,28125
6750000;937,65625;924,65625;999,0;882,9705810546875
6780000;937,59375;961,84375;985,6666870117188;874,971435546875
6810000;909,51513671875;999,0;941,8125;937,96875
6840000;966,8709716796876;977,3333129882812;999,0;967,2903442382812
6870000;909,1818237304688;974,3870849609376;985,3225708007812;967,1290283203125
6900000;957,3870849609376;949,5625;975,2999877929688;856,7714233398438
6930000;999,0;925,21875;977,258056640625;779,0526123046875
6960000;966,8386840820312;881,3529663085938;950,3125;911,1514892578125
6990000;882,5294189453125;990,566650390625;972,933349609375;887,6470336914062
7020000;967,7096557617188;885,4705810546875;927,2120971679688;890,727294921875
7050000;938,625;886,3529663085938;999,0;936,90625
7080000;999,0;939,59375;979,1333618164062;939,0625
7110000;967,6129150390624;872,9117431640625;906,5882568359376;968,0
7140000;999,0;919,0606079101562;998,7666625976562;911,51513671875
7170000;909,6060791015624;888,6666870117188;988,4000244140624;908,5454711914062
7200000;966,9354858398438;878,2647094726562;983,4000244140624;966,9031982421875
7230000;936,8125;933,5454711914062;966,9031982421876;966,8709716796875
7260000;882,1470336914062;879,88232421875;966,8709716796876;957,7096557617188
7290000;999,0;995,2666625976562;999,0;848,9166870117188
7320000;937,09375;966,225830078125;992,0968017578124;842,971435546875
7350000;938,03125;937,09375;979,1333618164062;836,4166870117188
7380000;967,5484008789062;922,1875;986,7999877929688;968,5806274414062
7410000;966,8709716796876;963,0968017578124;911,1212158203124;908,6060791015625
7440000;937,71875;940,46875;939,59375;882,7058715820312
7470000;999,0;941,5;966,9031982421876;949,741943359375
7500000;966,9031982421876;935,5;999,0;958,46875
7530000;967,5806274414062;892,2058715820312;999,0;977,6666870117188
7560000;857,2571411132812;960,1613159179688;999,0;999,0
7590000;966,8709716796876;915,8485107421876;999,0;883,1764526367188
7620000;999,0;934,25;999,0;860,5999755859375
7650000;966,9031982421876;978,6333618164062;999,0;815,0810546875
7680000;966,8386840820312;907,2120971679688;973,0;921,25
7710000;999,0;969,2903442382812;999,0;850,05712890625
7740000;999,0;969,0645141601562;991,2000122070312;856,3055419921875
7770000;999,0;929,0625;970,1290283203124;937,1875
7800000;967,48388671875;946,9375;966,5484008789062;860,8235473632812
7830000;966,8709716796876;994,6333618164062;924,6363525390624;968,5484008789062
7860000;936,78125;943,1875;999,0;897,0882568359375
7890000;967,3870849609376;922,6969604492188;999,0;914,2120971679688
7920000;998,7333374023438;999,0;999,0;966,8709716796875
7950000;999,0;999,0;920,125;907,40625
7980000;999,0;999,0;945,90625;999,0
8010000;999,0;978,8333129882812;992,0;873,6571655273438
8040000;938,34375;990,1666870117188;988,2333374023438;894,4545288085938
8070000;968,0;971,6129150390624;970,1935424804688;874,4857177734375
8100000;999,0;999,0;999,0;999,0
8130000;881,8529663085938;944,96875;999,0;880,0882568359375
8160000;999,0;972,8709716796876;988,2903442382812;909,6060791015625
8190000;999,0;999,0;982,2999877929688;939,15625
8220000;967,8064575195312;949,8386840820312;971,225830078125;966,9031982421875
8250000;938,0;999,0;939,875;882,0606079101562
8280000;999,0;969,5806274414062;982,2000122070312;773,7948608398438
8310000;909,51513671875;915,1514892578124;990,1290283203124;609,0408325195312
8340000;999,0;983,4515991210938;912,90625;693,227294921875
8370000;967,5484008789062;938,9354858398438;717,5814208984375;627,6041870117188
8400000;999,0;963,125;856,3713989257812;672,272705078125
8430000;999,0;999,0;925,34375;686,022705078125
8460000;967,566650390625;967,7000122070312;967,258056640625;857,028564453125
8490000;966,8709716796876;965,9375;963,9031982421876;940,3225708007812
8520000;938,15625;965,1290283203124;996,7999877929688;908,5757446289062
8550000;999,0;970,5333251953124;960,51611328125;912,1818237304688
8580000;967,8386840820312;899,5;937,75;936,78125
8610000;936,84375;990,7666625976562;972,6451416015624;908,8181762695312
8640000;967,5484008789062;905,0302734375;966,48388671875;966,9031982421875
8670000;936,75;971,741943359375;950,48388671875;856,8285522460938
8700000;966,8709716796876;947,71875;980,6774291992188;866,4571533203125
8730000;909,1818237304688;999,0;981,1935424804688;919,40625
8760000;909,757568359375;983,5;988,933349609375;942,09375
8790000;856,7714233398438;962,8064575195312;953,6451416015624;982,3548583984375
8820000;967,6451416015624;951,78125;952,625;889,38232421875
8850000;999,0;995,0;993,0;937,125
8880000;966,9031982421876;958,9354858398438;961,3548583984376;970,5999755859375
8910000;938,21875;967,0322875976562;975,774169921875;909,6060791015625
8940000;858,5142822265625;998,2333374023438;956,8709716796876;820,0540771484375
8970000;999,0;956,3225708007812;901,2120971679688;882,61767578125
9000000;908,5757446289062;960,28125;983,9354858398438;941,5
9030000;966,9031982421876;982,7999877929688;919,78125;857,2857055664062
9060000;999,0;999,0;939,0625;967,0645141601562
9090000;882,7352905273438;993,933349609375;987,774169921875;909,0
9120000;999,0;946,78125;999,0;937,1875
9150000;966,9031982421876;974,6774291992188;944,0322875976562;999,0
9180000;966,9031982421876;974,0;998,4666748046876;999,0
9210000;966,8386840820312;976,7096557617188;931,7879028320312;967,258056640625
9240000;966,8709716796876;919,0302734375;959,741943359375;915,8125
9270000;967,7096557617188;981,433349609375;971,2903442382812;891,9117431640625
9300000;999,0;948,125;858,4705810546875;859,7999877929688
9330000;966,9031982421876;999,0;777,1538696289062;909,3939208984375
9360000;999,0;998,6333618164062;651,6087036132812;951,5806274414062
9390000;999,0;946,65625;891,8529663085938;940,3125
9420000;999,0;983,6333618164062;908,8181762695312;963,0645141601562
9450000;936,78125;999,0;973,1666870117188;965,9677124023438
9480000;999,0;955,6451416015624;946,4375;858,6571655273438
9510000;999,0;968,3225708007812;999,0;937,3125
9540000;967,9354858398438;999,0;986,2903442382812;953,78125
9570000;966,8709716796876;948,03125;947,741943359375;791,270263671875
9600000;999,0;995,3333129882812;999,0;967,4515991210938
9630000;999,0;974,9354858398438;999,0;897,558837890625
9660000;999,0;954,9677124023438;986,0;942,4193725585938
9690000;973,8386840820312;997,433349609375;946,0;999,0
9720000;966,9031982421876;973,1935424804688;918,3939208984376;971,258056640625
9750000;999,0;987,6333618164062;960,1290283203124;992,9000244140625
9780000;999,0;923,4545288085938;999,0;840,25
9810000;999,0;945,375;967,1290283203124;990,4666748046875
9840000;966,9031982421876;955,0645141601562;946,25;735,4285888671875
9870000;966,9031982421876;959,1613159179688;999,0;999,0
9900000;937,3125;970,258056640625;966,4515991210938;999,0
9930000;966,8709716796876;971,1290283203124;967,0645141601562;984,566650390625
9960000;936,8125;944,84375;933,125;977,9354858398438
9990000;999,0;970,2903442382812;966,774169921875;975,7333374023438
10020000;999,0;978,2000122070312;976,8386840820312;936,8125
10050000;999,0;972,1613159179688;996,933349609375;999,0
10080000;966,8709716796876;994,0999755859376;999,0;999,0
10110000;999,0;999,0;973,5999755859376;937,90625
10140000;966,9031982421876;988,9354858398438;972,48388671875;863,05712890625
10170000;999,0;967,4515991210938;881,5294189453125;999,0
10200000;999,0;954,1290283203124;945,8125;999,0
10230000;999,0;983,066650390625;966,8709716796876;999,0
10260000;999,0;902,8529663085938;925,9375;999,0
10290000;999,0;965,0645141601562;978,8064575195312;999,0
10320000;999,0;916,0625;969,0322875976562;966,8709716796875
10350000;999,0;958,90625;995,2333374023438;843,6944580078125
10380000;999,0;968,1935424804688;991,7000122070312;994,1333618164062
10410000;999,0;900,6969604492188;984,9031982421876;999,0
10440000;984,6333618164062;912,8787841796876;994,0333251953124;982,2999877929688
10470000;999,0;960,8709716796876;999,0;999,0
10500000;999,0;892,727294921875;999,0;999,0
10530000;999,0;913,9393920898438;999,0;999,0
10560000;999,0;976,8709716796876;974,2333374023438;965,8709716796875
10590000;999,0;959,0322875976562;957,34375;989,0645141601562
10620000;966,774169921875;989,6333618164062;999,0;999,0
10650000;999,0;953,4375;999,0;999,0
10680000;966,9354858398438;925,4375;999,0;999,0
10710000;999,0;973,5806274414062;968,7096557617188;999,0
10740000;999,0;961,5806274414062;930,03125;999,0
10770000;999,0;989,2333374023438;943,9375;999,0
10800000;966,9031982421876;915,0606079101562;757,1538696289062;999,0
10830000;999,0;939,03125;881,0294189453125;999,0
10860000;967,5484008789062;964,225830078125;876,441162109375;999,0
10890000;908,5454711914062;936,03125;951,4375;999,0
10920000;999,0;953,6875;968,4515991210938;999,0
10950000;999,0;972,3333129882812;995,4000244140624;999,0
10980000;999,0;913,0302734375;988,0;999,0
11010000;999,0;999,0;999,0;982,9666748046875
11040000;967,4193725585938;970,1613159179688;988,1613159179688;999,0
11070000;999,0;969,0;974,3666381835938;999,0
11100000;999,0;942,03125;999,0;976,8709716796875
11130000;966,9354858398438;976,225830078125;999,0;999,0
11160000;966,8709716796876;929,84375;995,5;902,6060791015625
11190000;999,0;978,0322875976562;967,1613159179688;999,0
11220000;999,0;946,7096557617188;973,258056640625;999,0
11250000;999,0;964,6774291992188;859,7428588867188;995,0999755859375
11280000;999,0;955,59375;937,34375;973,7096557617188
11310000;999,0;978,2999877929688;999,0;999,0
11340000;975,4193725585938;969,741943359375;999,0;966,8386840820312
11370000;966,9031982421876;937,5;957,3225708007812;999,0
11400000;999,0;984,1290283203124;981,8064575195312;966,9354858398438
11430000;999,0;987,4666748046876;999,0;999,0
11460000;999,0;947,03125;999,0;999,0
11490000;999,0;987,9666748046876;936,9375;999,0
11520000;999,0;990,0;968,3225708007812;999,0
11550000;966,8709716796876;936,1875;995,066650390625;999,0
11580000;999,0;949,46875;967,1290283203124;985,0333251953125
11610000;966,9354858398438;999,0;947,34375;968,1613159179688
11640000;999,0;971,8386840820312;999,0;990,3666381835938
11670000;999,0;968,4515991210938;986,6333618164062;993,774169921875
11700000;999,0;989,433349609375;834,3055419921875;999,0
11730000;966,9354858398438;944,25;831,6944580078125;967,4515991210938
11760000;967,6451416015624;999,0;999,0;778,8157958984375
11790000;999,0;940,9677124023438;999,0;920,90625
11820000;981,566650390625;999,0;999,0;972,8064575195312
11850000;999,0;993,9354858398438;999,0;995,5999755859375
11880000;999,0;960,3225708007812;966,1935424804688;981,3870849609375
11910000;967,0322875976562;999,0;952,6451416015624;945,59375
11940000;937,5;944,4375;967,9354858398438;958,5484008789062
11970000;966,9031982421876;974,0333251953124;999,0;999,0
12000000;999,0;999,0;982,2903442382812;968,4193725585938
12030000;999,0;928,1514892578124;999,0;986,433349609375
12060000;999,0;965,0645141601562;999,0;999,0
12090000;999,0;984,0333251953124;948,1613159179688;999,0
12120000;999,0;985,5806274414062;970,5806274414062;999,0
12150000;999,0;996,933349609375;999,0;999,0
12180000;936,90625;974,2999877929688;999,0;999,0
12210000;966,9031982421876;971,3870849609376;960,9031982421876;999,0
12240000;999,0;927,0625;936,4375;999,0
12270000;999,0;978,3870849609376;994,1613159179688;999,0
12300000;967,0645141601562;968,741943359375;999,0;999,0
12330000;966,9031982421876;970,1613159179688;884,242431640625;999,0
12360000;966,9031982421876;969,258056640625;884,1470336914062;999,0
12390000;936,8125;973,48388671875;862,6857299804688;999,0
12420000;999,0;975,4000244140624;851,2571411132812;922,6060791015625
12450000;966,9031982421876;992,0322875976562;957,625;966,9031982421875
12480000;999,0;938,8386840820312;967,3225708007812;999,0
12510000;966,8386840820312;979,3548583984376;974,5;999,0
12540000;999,0;969,1290283203124;993,0333251953124;999,0
12570000;936,8125;951,0968017578124;959,28125;999,0
12600000;999,0;999,0;858,2000122070312;999,0
12630000;999,0;942,46875;972,0333251953124;999,0
12660000;999,0;951,40625;961,71875;966,8709716796875
12690000;966,9354858398438;967,774169921875;967,51611328125;999,0
12720000;999,0;997,7000122070312;909,48486328125;999,0
12750000;966,9031982421876;972,741943359375;808,4166870117188;999,0
12780000;999,0;962,0968017578124;999,0;984,0
12810000;999,0;999,0;966,8709716796876;999,0
12840000;999,0;984,566650390625;883,38232421875;999,0
12870000;999,0;848,6666870117188;750,1500244140625;999,0
12900000;999,0;938,3125;834,5555419921875;999,0
12930000;999,0;932,5;892,4117431640625;999,0
12960000;999,0;959,774169921875;886,38232421875;999,0
12990000;999,0;973,9354858398438;836,5833129882812;972,3870849609375
13020000;999,0;999,0;920,40625;883,88232421875
13050000;999,0;964,6451416015624;817,1080932617188;966,0968017578125
13080000;999,0;950,3870849609376;896,1818237304688;936,78125
13110000;999,0;999,0;864,8857421875;964,774169921875
13140000;999,0;978,0645141601562;955,4193725585938;919,242431640625
13170000;999,0;999,0;945,9375;927,84375
13200000;999,0;965,0645141601562;934,78125;824,4444580078125
13230000;969,225830078125;948,9375;945,59375;863,2857055664062
13260000;999,0;969,2999877929688;967,2903442382812;870,441162109375
13290000;999,0;949,5;969,3225708007812;919,0
13320000;936,78125;999,0;883,4545288085938;902,9697265625
13350000;999,0;950,71875;806,6578979492188;999,0
13380000;999,0;944,0;811,0;958,1935424804688
13410000;966,774169921875;999,0;947,34375;969,8709716796875
13440000;999,0;915,6666870117188;967,0;909,51513671875
13470000;937,75;947,21875;981,6129150390624;908,8787841796875
13500000;999,0;999,0;932,6875;999,0
13530000;999,0;985,3333129882812;918,4375;999,0
13560000;999,0;941,96875;977,1613159179688;967,4515991210938
13590000;999,0;958,1613159179688;979,2903442382812;999,0
13620000;999,0;981,258056640625;858,2058715820312;999,0
13650000;999,0;981,2999877929688;930,8181762695312;999,0
13680000;966,9031982421876;960,8709716796876;999,0;999,0
13710000;937,78125;950,0625;966,3548583984376;999,0
13740000;999,0;995,5999755859376;999,0;999,0
13770000;999,0;992,566650390625;993,9000244140624;936,78125
13800000;995,5;850,8857421875;998,5333251953124;999,0
13830000;999,0;999,0;977,3666381835938;999,0
13860000;999,0;961,375;999,0;999,0
13890000;999,0;973,7666625976562;999,0;999,0
13920000;999,0;967,6451416015624;851,5833129882812;999,0
13950000;999,0;988,9031982421876;940,5;999,0
13980000;937,9375;982,9666748046876;946,6129150390624;999,0
14010000;999,0;989,7999877929688;943,625;999,0
14040000;999,0;933,0908813476562;902,0908813476562;999,0
14070000;999,0;999,0;743,4749755859375;967,3870849609375
14100000;967,0968017578124;903,4242553710938;937,9091186523438;999,0
14130000;999,0;981,0;999,0;999,0
14160000;999,0;999,0;999,0;966,9031982421875
14190000;966,8709716796876;956,40625;999,0;999,0
14220000;999,0;900,6363525390625;905,84375;999,0
14250000;999,0;955,3548583984376;973,6129150390624;996,0333251953125
14280000;999,0;950,03125;907,5757446289062;999,0
14310000;999,0;970,6129150390624;972,8064575195312;999,0
14340000;999,0;999,0;985,3870849609376;999,0
14370000;999,0;888,51513671875;973,433349609375;999,0
14400000;966,774169921875;926,2120971679688;999,0;999,0
