Step;ppo_expanded_looking;ppg_expanded_looking
2400000;0,0047621023841202;0,004762145224958658
2430000;0,0047591058537364;0,004759008064866066
2460000;0,0047561111859977;0,004755851812660694
2490000;0,004753116518259;0,004752930253744125
2520000;0,0047501209191977;0,004749995656311512
2550000;0,0047471262514591;0,004747170023620129
2580000;0,0047441320493817;0,004744059406220913
2610000;0,0047411364503204;0,004740881267935038
2640000;0,004738142248243;0,004738032817840576
2670000;0,0047351480461657;0,0047351298853755
2700000;0,0047321538440883;0,0047322534956038
2730000;0,0047291596420109;0,004729083739221096
2760000;0,0047261654399335;0,004725888837128878
2790000;0,0047231717035174;0,0047230045311152935
2820000;0,00472017750144;0,004720103926956654
2850000;0,0047171837650239;0,004716988652944565
2880000;0,0047141890972852;0,004713909700512886
2910000;0,0047111953608691;0,004711063113063574
2940000;0,0047082011587917;0,004708180204033852
2970000;0,0047052069567143;0,0047050644643604755
3000000;0,004702212754637;0,004701992496848106
3030000;0,0046992180868983;0,0046991449780762196
3060000;0,0046962229534983;0,004696288146078587
3090000;0,0046932287514209;0,004693184979259968
3120000;0,0046902345493435;0,004690028261393309
3150000;0,0046872403472661;0,004687122534960508
3180000;0,00468424661085;0,0046842945739626884
3210000;0,0046812524087727;0,004681126214563847
3240000;0,0046782586723566;0,004677942488342524
3270000;0,0046752635389566;0,004675047006458044
3300000;0,0046722693368792;0,004672140348702669
3330000;0,0046692751348018;0,004669067449867725
3360000;0,0046662809327244;0,0046660397201776505
3390000;0,004663286730647;0,004663212690502405
3420000;0,0046602929942309;0,004660091828554869
3450000;0,0046572987921535;0,004656956996768713
3480000;0,0046543050557374;0,004654096905142069
3510000;0,004651307594031;0,004651167895644903
3540000;0,0046483124606311;0,004648243542760611
3570000;0,0046453182585537;0,004645283333957195
3600000;0,004642323590815;0,004642322659492493
3630000;0,0046393293887376;0,0046392520889639854
3660000;0,0046363351866602;0,004636228550225496
3690000;0,0046333405189216;0,004633401520550251
3720000;0,0046303458511829;0,004630471114069223
3750000;0,0046273516491055;0,004627336282283068
3780000;0,0046243481338024;0,0046242354437708855
3810000;0,004621350672096;0,0046213907189667225
3840000;0,0046183532103896;0,004618228878825903
3870000;0,0046153562143445;0,0046150414273142815
3900000;0,0046123601496219;0,004612190183252096
3930000;0,0046093654818832;0,004609350580722094
3960000;0,0046063708141446;0,0046064844354987144
3990000;0,0046034003607928;0,004603306297212839
4020000;0,004600441083312;0,004600148182362318
4050000;0,0045974468812346;0,0045973192900419235
4080000;0,0045944531448185;0,0045944759622216225
4110000;0,0045914580114185;0,004591319244354963
4140000;0,004588461946696;0,004588176961988211
4170000;0,0045854672789573;0,004585271701216698
4200000;0,0045824712142348;0,004582401365041733
4230000;0,0045794970355927;0,004579298198223114
4260000;0,0045765349641442;0,004576198756694794
4290000;0,0045735407620668;0,004573366139084101
4320000;0,0045705465599894;0,004570491146296263
4350000;0,0045675500296056;0,0045673358254134655
4380000;0,0045645558275282;0,004564203321933746
4410000;0,0045615597628057;0,004561424721032381
4440000;0,0045585632324218;0,004558336455374956
4470000;0,0045555639080703;0,004555190913379192
4500000;0,0045525627210736;0,004552314057946205
4530000;0,004549566656351;0,004549459088593721
4560000;0,0045465691946446;0,004546353593468666
4590000;0,004543574526906;0,0045431978069245815
4620000;0,0045405807904899;0,0045402576215565205
4650000;0,0045375856570899;0,004537282045930624
4680000;0,0045345919206738;0,0045343306846916676
4710000;0,0045315977185964;0,004531449172645807
4740000;0,004528603516519;0,004528602585196495
4770000;0,0045256069861352;0,0045256903395056725
4800000;0,0045226076617836;0,0045224642381072044
4830000;0,0045196139253675;0,004519217647612095
4860000;0,0045166299678385;0,004516268614679575
4890000;0,0045136334374547;0,0045133670791983604
4920000;0,0045106266625225;0,004510505124926567
4950000;0,0045076296664774;0,004507611971348524
4980000;0,0045046349987387;0,0045046755112707615
5010000;0,0045016407966613;0,0045015038922429085
5040000;0,0044986465945839;0,0044983793050050735
5070000;0,0044956509955227;0,004495511297136545
5100000;0,004492656327784;0,004492674022912979
5130000;0,0044896602630615;0,0044895135797560215
5160000;0,0044866623356938;0,004486365243792534
5190000;0,0044836681336164;0,004483613185584545
5220000;0,0044806734658777;0,004480511415749788
5250000;0,0044776792638003;0,004477326758205891
5280000;0,0044746827334165;0,004474485758692026
5310000;0,0044716862030327;0,004471606574952602
5340000;0,0044686873443424;0,00446866312995553
5370000;0,0044656875543296;0,004465695470571518
5400000;0,0044626919552683;0,004462733864784241
5430000;0,0044596972875297;0,004459770862013102
5460000;0,0044567012228071;0,004456809721887112
5490000;0,0044537005014717;0,004453626461327076
5520000;0,0044507049024105;0,004450446926057339
5550000;0,0044477107003331;0,004447574261575937
5580000;0,0044447146356105;0,0044447556138038635
5610000;0,0044417181052267;0,004441671539098024
5640000;0,0044387239031493;0,004438524134457111
5670000;0,0044357297010719;0,004435633774846792
5700000;0,0044327350333333;0,0044327047653496265
5730000;0,0044297408312559;0,004429754801094532
5760000;0,0044267470948398;0,0044268458150327206
5790000;0,0044237496331334;0,004423674661666155
5820000;0,0044207558967173;0,00442047044634819
5850000;0,0044177607633173;0,004417641554027796
5880000;0,004414758644998;0,0044148163869977
5910000;0,0044117644429206;0,004411724396049976
5940000;0,0044087688438594;0,0044085793197155
5970000;0,0044057709164917;0,00440560095012188
6000000;0,004402776248753;0,00440262584015727
6030000;0,0043997787870466;0,0043997811153531075
6060000;0,0043967841193079;0,004396663513034582
6090000;0,004393788985908;0,00439356779679656
6120000;0,0043907933868467;0,004390696529299021
6150000;0,0043877987191081;0,004387729335576296
6180000;0,0043848026543855;0,004384740721434355
6210000;0,0043818075209856;0,004381806589663029
6240000;0,0043788119219243;0,004378920421004295
6270000;0,0043758158572018;0,004375757183879614
6300000;0,0043728160671889;0,004372670315206051
6330000;0,0043698204681277;0,004369834903627634
6360000;0,0043668206781148;0,004366938024759293
6390000;0,0043638264760375;0,004363758023828268
6420000;0,0043608322739601;0,004360515158623457
6450000;0,0043578362092375;0,0043575637973845005
6480000;0,0043548406101763;0,004354629199951887
6510000;0,0043518464080989;0,004351673647761345
6540000;0,0043488480150699;0,004348735325038433
6570000;0,0043458477593958;0,00434590270742774
6600000;0,0043428498320281;0,004343050066381693
6630000;0,0043398644775152;0,004339831881225109
6660000;0,0043369168415665;0,004336605779826641
6690000;0,0043339226394891;0,004333720076829195
6720000;0,0043309614993631;0,004330791532993317
6750000;0,0043280166573822;0,004327941220253706
6780000;0,0043250173330307;0,004324815236032009
6810000;0,0043220198713243;0,0043215686455369
6840000;0,0043190228752791;0,00431861262768507
6870000;0,0043160282075405;0,0043156929314136505
6900000;0,0043130372650921;0,004312815610319376
6930000;0,0043100663460791;0,004309909418225288
6960000;0,0043070721440017;0,0043068197555840015
6990000;0,0043040756136178;0,004303655121475458
7020000;0,0043010786175727;0,004300721921026707
7050000;0,0042980802245438;0,004297869745641947
7080000;0,0042950818315148;0,004295067861676216
7110000;0,0042920857667922;0,004291977733373642
7140000;0,0042890915647149;0,004288851283490658
7170000;0,0042860959656536;0,004285968840122223
7200000;0,0042830980382859;0,0042829071171581745
7230000;0,0042801033705472;0,00427981186658144
7260000;0,0042771073058247;0,0042769890278577805
7290000;0,0042741121724247;0,0042740716598927975
7320000;0,0042711165733635;0,004271090496331453
7350000;0,0042681200429797;0,004268155433237553
7380000;0,0042651235125958;0,004264942370355129
7410000;0,0042621265165507;0,004261787515133619
7440000;0,0042591313831508;0,00425891624763608
7470000;0,0042561343871057;0,004256010986864567
7500000;0,0042531401850283;0,0042531779035925865
7530000;0,0042501450516283;0,004249992314726114
7560000;0,0042471475899219;0,004246796015650034
7590000;0,0042441510595381;0,004243962932378054
7620000;0,004241157323122;0,0042411163449287415
7650000;0,0042381631210446;0,004238253924995661
7680000;0,0042351684533059;0,00423507671803236
7710000;0,0042321742512285;0,004231823608279228
7740000;0,0042291805148124;0,004228820558637381
7770000;0,004226186312735;0,0042258393950760365
7800000;0,0042231916449964;0,004222901072353125
7830000;0,0042201955802738;0,004219935275614262
7860000;0,0042172013781964;0,004216993227601051
7890000;0,0042142053134739;0,004214065615087748
7920000;0,0042112106457352;0,004211088642477989
7950000;0,0042082173749804;0,0042080944404006
7980000;0,0042052236385643;0,004205100703984499
8010000;0,0042022294364869;0,004202145617455244
8040000;0,0041992329061031;0,00419918866828084
8070000;0,0041962331160902;0,004196255933493376
8100000;0,0041932379826903;0,004193296190351248
8130000;0,0041902428492903;0,004190100356936455
8160000;0,0041872481815516;0,004186930134892464
8190000;0,0041842539794743;0,0041839685291051865
8220000;0,0041812579147517;0,004181062802672386
8250000;0,0041782627813518;0,004178132861852646
8280000;0,0041752639226615;0,004175193607807159
8310000;0,0041722669266164;0,0041723474860191345
8340000;0,0041692713275551;0,004169146995991468
8370000;0,0041662752628326;0,004165990278124809
8400000;0,0041632805950939;0,004163073841482401
8430000;0,0041602868586778;0,0041600861586630344
8460000;0,0041572917252779;0,00415715342387557
8490000;0,0041542928665876;0,004154252354055643
8520000;0,0041512972675263;0,0041513582691550255
8550000;0,0041482993401587;0,004148436244577169
8580000;0,00414530467242;0,004145331680774689
8610000;0,0041423076763749;0,004142165184020996
8640000;0,0041393125429749;0,004139306023716927
8670000;0,0041363160125911;0,004136447794735432
8700000;0,0041333218105137;0,004133226815611124
8730000;0,0041303266771137;0,004129958339035511
8760000;0,0041273292154073;0,004126990679651499
8790000;0,0041243294253945;0,004124081693589687
8820000;0,0041213328950107;0,0041211675852537155
8850000;0,0041183372959494;0,004118204582482576
8880000;0,0041153426282107;0,0041152238845825195
8910000;0,004112344700843;0,00411229720339179
8940000;0,0041093486361205;0,004109345376491547
8970000;0,0041063469834625;0,004106353037059307
9000000;0,0041033518500626;0,0041034035384655
9030000;0,0041003571823239;0,004100517835468054
9060000;0,0040973629802465;0,004097575321793556
9090000;0,004094366915524;0,004094588570296764
9120000;0,0040913699194788;0,004091340582817793
9150000;0,0040883757174015;0,00408812053501606
9180000;0,0040853815153241;0,004085201770067215
9210000;0,0040823868475854;0,004082238767296076
9240000;0,004079392645508;0,0040793814696371555
9270000;0,0040763961151242;0,004076514393091202
9300000;0,0040734014473855;0,004073580726981163
9330000;0,0040704072453081;0,004070610273629427
9360000;0,0040674130432307;0,0040676174685359
9390000;0,0040644188411533;0,004064425826072693
9420000;0,0040614251047372;0,004061223939061165
9450000;0,0040584304369986;0,00405824976041913
9480000;0,0040554362349212;0,004055274650454521
9510000;0,0040524420328438;0,004052294418215752
9540000;0,0040494464337825;0,004049297422170639
9570000;0,00404645036906;0,0040463972836732864
9600000;0,0040434557013213;0,004043476656079292
9630000;0,0040404619649052;0,004040534142404795
9660000;0,0040374677628278;0,004037586506456137
9690000;0,004034505225718;0,004034615587443113
9720000;0,0040315575897693;0,004031670279800892
9750000;0,0040285633876919;0,004028727300465107
9780000;0,0040255691856145;0,004025511909276247
9810000;0,0040225754491984;0,004022330045700073
9840000;0,004019581247121;0,0040194070897996426
9870000;0,0040165865793824;0,004016438033431768
9900000;0,0040135914459824;0,004013442900031805
9930000;0,0040105958469212;0,004010496661067009
9960000;0,0040076007135212;0,0040075890719890594
9990000;0,0040046060457825;0,00400461396202445
10020000;0,0040016123093664;0,004001651890575886
10050000;0,003998618107289;0,003998727537691593
10080000;0,0039956243708729;0,00399578595533967
10110000;0,0039926297031342;0,003992793150246143
10140000;0,0039896359667181;0,003989518620073795
10170000;0,0039866412989795;0,00398629205301404
10200000;0,0039836475625634;0,003983371891081333
10230000;0,003980653360486;0,0039804233238101006
10260000;0,0039776591584086;0,003977530170232058
10290000;0,0039746654219925;0,003974691964685917
10320000;0,0039716712199151;0,003971567843109369
10350000;0,003968677483499;0,0039683738723397255
10380000;0,0039656832814216;0,003965450916439295
10410000;0,0039626895450055;0,003962538205087185
10440000;0,0039597209542989;0,003959593363106251
10470000;0,0039567444473505;0,003956638276576996
10500000;0,0039537502452731;0,003953797742724419
10530000;0,003950756508857;0,003950681537389755
10560000;0,0039477623067796;0,003947511315345764
10590000;0,0039447685703635;0,003944622818380594
10620000;0,0039417743682861;0,003941700328141451
10650000;0,0039387801662087;0,003938776906579733
10680000;0,0039357864297926;0,003935626242309809
10710000;0,0039327917620539;0,003932458348572254
10740000;0,0039297975599765;0,003929509315639734
10770000;0,0039268038235604;0,003926533740013838
10800000;0,003923809621483;0,003923664800822735
10830000;0,0039208154194056;0,003920785151422024
10860000;0,0039178212173283;0,003917848225682974
10890000;0,0039148242212831;0,003914673812687397
10920000;0,0039118290878832;0,003911484032869339
10950000;0,0039088353514671;0,003908553160727024
10980000;0,0039058411493897;0,0039057033136487007
11010000;0,0039028471801429;0,0039027819875627756
11040000;0,003899852046743;0,0038998443633317947
11070000;0,0038968571461737;0,003896877635270357
11100000;0,0038938631769269;0,003893933491781354
11130000;0,0038908689748495;0,00389071274548769
11160000;0,0038878740742802;0,003887525759637356
11190000;0,0038848801050335;0,0038846160750836134
11220000;0,0038818861357867;0,0038817424792796373
11250000;0,00387889216654;0,003878877265378833
11280000;0,0038758981972932;0,00387570564635098
11310000;0,0038729039952158;0,003872513072565198
11340000;0,0038699246942996;0,003869598265737295
11370000;0,0038669886998832;0,003866693703457713
11400000;0,0038639944978058;0,003863764926791191
11430000;0,003861000528559;0,003860807977616787
11460000;0,0038580065593123;0,0038578705862164497
11490000;0,0038550125900655;0,003854903392493725
11520000;0,0038520186208188;0,00385194830596447
11550000;0,0038490244187414;0,0038487885612994432
11580000;0,003846030216664;0,003845679108053446
11610000;0,0038430360145866;0,0038427475374192
11640000;0,0038400415796786;0,003839753335341811
11670000;0,0038370476104319;0,003836809191852808
11700000;0,0038340536411851;0,0038338617887347937
11730000;0,0038310596719384;0,003830926027148962
11760000;0,0038280633743852;0,0038279597647488117
11790000;0,0038250682409852;0,003824955318123102
11820000;0,0038220845162868;0,0038219518028199673
11850000;0,0038191324565559;0,0038189671467989683
11880000;0,0038161382544785;0,00381599017418921
11910000;0,0038131438195705;0,0038130052853375673
11940000;0,0038101475220173;0,003809816436842084
11970000;0,0038071521557867;0,0038066422566771507
12000000;0,0038041577208787;0,0038036734331399202
12030000;0,0038011637516319;0,0038007532712072134
12060000;0,0037981697823852;0,0037978854961693287
12090000;0,0037951758131384;0,003794959746301174
12120000;0,0037921818438917;0,003791999537497759
12150000;0,0037891878746449;0,003789030946791172
12180000;0,0037861932069063;0,0037860849406570196
12210000;0,0037831980735063;0,0037831685040146112
12240000;0,0037802038714289;0,0037802299484610558
12270000;0,0037772099021822;0,0037769866175949574
12300000;0,0037742152344435;0,0037737127859145403
12330000;0,0037712207995355;0,003770757932215929
12360000;0,0037682265974581;0,003767856163904071
12390000;0,0037652319297194;0,0037649120204150677
12420000;0,0037622370291501;0,0037620083894580603
12450000;0,003759242594242;0,0037590856663882732
12480000;0,0037562483921647;0,0037561259232461452
12510000;0,0037532544229179;0,003753208788111806
12540000;0,0037502602208405;0,0037500138860195875
12570000;0,0037472655531018;0,003746838541701436
12600000;0,0037442711181938;0,0037439141888171434
12630000;0,0037412771489471;0,003740966785699129
12660000;0,0037382831797003;0,003738038009032607
12690000;0,0037352889776229;0,0037350605707615614
12720000;0,0037322945427149;0,0037320703268051147
12750000;0,0037293005734682;0,0037290833424776793
12780000;0,0037263061385601;0,0037261859979480505
12810000;0,0037233121693134;0,0037232746835798025
12840000;0,0037203182000666;0,003720291191712022
12870000;0,0037173239979892;0,003717048093676567
12900000;0,0037143300287425;0,0037138271145522594
12930000;0,0037113360594958;0,0037109418772161007
12960000;0,003708342090249;0,003708055941388011
12990000;0,0037053481210023;0,0037051639519631863
13020000;0,0037023541517555;0,0037022181786596775
13050000;0,0036993601825088;0,0036992852110415697
13080000;0,0036963659804314;0,0036961270961910486
13110000;0,0036933720111846;0,0036928942427039146
13140000;0,0036903780419379;0,003689932869747281
13170000;0,0036873840726912;0,00368697103112936
13200000;0,0036843901034444;0,0036839796230196953
13230000;0,0036813914775848;0,0036810312885791063
13260000;0,0036783944815397;0,0036781218368560076
13290000;0,0036754005122929;0,0036752240266650915
13320000;0,0036724058445543;0,0036722919903695583
13350000;0,0036694114096462;0,003669353434816003
13380000;0,0036664174403995;0,0036664295475929976
13410000;0,0036634234711527;0,0036634558346122503
13440000;0,003660429501906;0,0036602059844881296
13470000;0,003657435066998;0,003656987566500902
13500000;0,0036544373724609;0,0036540154833346605
13530000;0,0036514434032142;0,0036510503850877285
13560000;0,0036484494339674;0,003648117184638977
13590000;0,0036454554647207;0,003645174438133836
13620000;0,0036424614954739;0,0036422214470803738
13650000;0,0036394675262272;0,0036392819602042437
13680000;0,0036364733241498;0,003636342706158757
13710000;0,0036334770265966;0,0036332036834210157
13740000;0,0036304807290434;0,0036300048232078552
13770000;0,0036274867597967;0,003627027152106166
13800000;0,0036244990769773;0,0036241095513105392
13830000;0,0036215092986822;0,0036211623810231686
13860000;0,0036185153294354;0,003618187503889203
13890000;0,0036155213601887;0,0036152410320937634
13920000;0,0036125273909419;0,0036122757010161877
13950000;0,0036095334216952;0,003609298262745142
13980000;0,0036065389867872;0,003606349928304553
14010000;0,0036035408265888;0,003603387624025345
14040000;0,0036005466245114;0,0036002369597554207
14070000;0,0035975526552647;0,0035970285534858704
14100000;0,003594557987526;0,003594115609303117
14130000;0,003591563552618;0,0035912548191845417
14160000;0,0035885695833712;0,0035883153323084116
14190000;0,0035855756141245;0,003585405182093382
14220000;0,0035825811792165;0,003582292003557086
14250000;0,0035795872099697;0,0035791133996099234
14280000;0,003576593240723;0,003576223738491535
14310000;0,0035735992714762;0,003573350142687559
14340000;0,0035706053022295;0,0035703920293599367
14370000;0,0035676113329827;0,0035675351973623037
14400000;0,0035646171309053;0,0035644376184791327
14430000;0,0035616231616586;0,00356131955049932
14460000;0,0035586287267506;0,003558469470590353
14490000;0,0035556340590119;0,0035556312650442123
14520000;0,0035523835103958;0,0035524272825568914
14550000;0,0035491329617798;0,0035492312163114548
14580000;0,0035461371298879;0,003546382999047637
14610000;0,0035431424621492;0,003543526865541935
14640000;0,0035401484929025;0,0035403852816671133
14670000;0,0035371528938412;0,0035372714046388865
14700000;0,0035341577604413;0,0035345235373824835
14730000;0,0035311616957187;0,003531478811055422
14760000;0,0035281672608107;0,0035283255856484175
14790000;0,003525172593072;0,003525460371747613
14820000;0,0035221779253333;0,003522660117596388
14850000;0,0035191839560866;0,0035196568351238966
14880000;0,0035161897540092;0,003516546217724681
14910000;0,0035131957847625;0,003513696836307645
14940000;0,0035102015826851;0,0035107764415442944
14970000;0,0035072073806077;0,0035075685009360313
15000000;0,0035042134113609;0,003504385706037283
15030000;0,0035012194421142;0,003501455532386899
15060000;0,0034982254728674;0,0034985376987606287
15090000;0,0034952308051288;0,003495651762932539
15120000;0,0034922366030514;0,0034925229847431183
15150000;0,0034892426338046;0,003489321330562234
15180000;0,0034862486645579;0,0034863799810409546
15210000;0,0034832546953111;0,0034835338592529297
15240000;0,0034802607260644;0,0034806691110134125
15270000;0,0034772658254951;0,0034777072723954916
15300000;0,0034742697607725;0,0034745503216981888
15330000;0,0034712743945419;0,003471433650702238
15360000;0,0034682804252952;0,0034686028957366943
15390000;0,0034652864560484;0,003465745598077774
15420000;0,0034622924868017;0,003462604247033596
15450000;0,0034593734890222;0,0034594235476106405
15480000;0,003456377191469;0,003456561826169491
15510000;0,003453382756561;0,0034535073209553957
15540000;0,003450388321653;0,0034504616633057594
15570000;0,0034473943524062;0,003447625320404768
15600000;0,0034444003831595;0,0034445333294570446
15630000;0,0034414064139127;0,0034414022229611874
15660000;0,0034384119790047;0,0034386443439871073
15690000;0,0034354175440967;0,003435571910813451
15720000;0,0034324231091886;0,0034324880689382553
15750000;0,00342942844145;0,003429742995649576
15780000;0,0034264342393726;0,003426677780225873
15810000;0,0034234402701258;0,0034234949853271246
15840000;0,0034204463008791;0,0034206900745630264
15870000;0,0034174523316323;0,0034176611807197332
15900000;0,0034144583623856;0,003414556849747896
15930000;0,0034114643931388;0,003411696758121252
15960000;0,0034084687940776;0,0034088115207850933
15990000;0,0034054745920002;0,003405684605240822
16020000;0,0034024806227535;0,0034025623463094234
16050000;0,0033994866535067;0,003399707144126296
16080000;0,00339649268426;0,003396800020709634
16110000;0,0033934984821826;0,0033937508706003428
16140000;0,0033905045129358;0,0033907024189829826
16170000;0,0033875105436891;0,0033876472152769566
16200000;0,0033845165744423;0,003384539159014821
16230000;0,0033815226051956;0,0033817586954683065
16260000;0,0033785286359488;0,0033786993008106947
16290000;0,0033755344338715;0,0033756298944354057
16320000;0,0033725404646247;0,0033728110138326883
16350000;0,003369546495378;0,0033696929458528757
16380000;0,0033665525261312;0,0033665630035102367
16410000;0,0033635585568845;0,003363729687407613
16440000;0,0033605645876377;0,0033609315287321806
16470000;0,003357570618391;0,003357809968292713
16500000;0,0033545766491442;0,003354620188474655
16530000;0,0033515824470669;0,003351768245920539
16560000;0,0033485884778201;0,0033490052446722984
16590000;0,0033455945085734;0,0033459062688052654
16620000;0,0033426005393266;0,0033428019378334284
16650000;0,0033396065700799;0,0033399839885532856
16680000;0,0033366126008331;0,003336816094815731
16710000;0,0033336186315864;0,003333692206069827
16740000;0,003330624429509;0,00333088799379766
16770000;0,0033276304602622;0,0033278127666562796
16800000;0,0033246355596929;0,003324731020256877
16830000;0,0033216401934623;0,0033219403121620417
16860000;0,0033186462242156;0,0033188206143677235
16890000;0,0033156522549688;0,0033156892750412226
16920000;0,0033126580528914;0,0033127914648503065
16950000;0,0033096640836447;0,0033099139109253883
16980000;0,0033066682517528;0,0033068133052438498
17010000;0,0033036742825061;0,003303756471723318
17040000;0,0033006803132593;0,0033010162878781557
17070000;0,0032976863440126;0,003297928487882018
17100000;0,0032946912106126;0,0032948108855634928
17130000;0,0032916946802288;0,003291917033493519
17160000;0,0032886983826756;0,0032890632282942533
17190000;0,0032857044134289;0,003285941667854786
17220000;0,0032827095128595;0,0032828347757458687
17250000;0,0032797150779515;0,0032800270710140467
17280000;0,0032767208758741;0,0032769518438726664
17310000;0,0032737269066274;0,003273949958384037
17340000;0,0032707329373806;0,0032709636725485325
17370000;0,0032677389681339;0,003267877036705613
17400000;0,0032647449988871;0,0032648365013301373
17430000;0,0032617510296404;0,003261806908994913
17460000;0,0032587570603936;0,0032590124756097794
17490000;0,0032557628583163;0,0032561752013862133
17520000;0,0032527688890695;0,0032530969474464655
17550000;0,0032497723586857;0,00324997678399086
17580000;0,0032467755954712;0,0032471618615090847
17610000;0,0032437804620712;0,003244064748287201
17640000;0,0032407846301794;0,0032409499399363995
17670000;0,0032377899624407;0,0032380595803260803
17700000;0,0032347948290407;0,003235195530578494
17730000;0,0032317992299795;0,0032321845646947622
17760000;0,0032288050279021;0,003228947054594755
17790000;0,003225810592994;0,003225823165848851
17820000;0,0032228166237473;0,003222954925149679
17850000;0,003219821723178;0,003220084123313427
17880000;0,0032168258912861;0,003217236837372184
17910000;0,0032138319220393;0,0032140719704329967
17940000;0,0032108379527926;0,0032109066378325224
17970000;0,0032078439835458;0,0032080812379717827
18000000;0,0032048486173152;0,003205045824870467
18030000;0,0032018537167459;0,0032020267099142075
18060000;0,0031988597474992;0,0031990017741918564
18090000;0,0031958657782524;0,0031959940679371357
18120000;0,0031928692478686;0,0031932247802615166
18150000;0,0031898745801299;0,003190099261701107
18180000;0,0031868799123913;0,0031869683880358934
18210000;0,0031838857103139;0,0031841250602155924
18240000;0,0031808917410671;0,0031812735833227634
18270000;0,0031778977718204;0,003178145969286561
18300000;0,0031749019399285;0,0031750130001455545
18330000;0,0031719075050204;0,0031721987761557102
18360000;0,0031689133029431;0,0031691554468125105
18390000;0,0031659193336963;0,003166062291711569
18420000;0,0031629253644496;0,0031632669270038605
18450000;0,0031599290668964;0,0031601982191205025
18480000;0,0031569346319884;0,0031571541912853718
18510000;0,0031539406627416;0,0031541024800390005
18540000;0,0031509466934949;0,0031510046683251858
18570000;0,0031479527242481;0,0031482670456171036
18600000;0,0031449585221707;0,00314522348344326
18630000;0,0031419638544321;0,003142144065350294
18660000;0,0031389663927257;0,003139336360618472
18690000;0,0031359698623418;0,0031362134031951427
18720000;0,0031329772900789;0,0031330978963524103
18750000;0,0031299930997192;0,0031303029973059893
18780000;0,003126997500658;0,003127264091745019
18810000;0,0031240016687661;0,0031241069082170725
18840000;0,0031210049055516;0,003121280809864402
