Step;ppo_expanded_looking;ppg_expanded_looking;sac_expanded_looking;droQ_expanded_looking
30000;0,0002998816198669;0,0002999099961016;0,0003000000142492;0,0003000000142492354
60000;0,0002997194533236;0,0002997599949594;0,0003000000142492;0,0003000000142492354
90000;0,0002995436952915;0,000299579987768;0,0003000000142492;0,0003000000142492354
120000;0,0002993664238601;0,0002994000096805;0,0003000000142492;0,0003000000142492354
150000;0,0002991865039803;0,0002992200024891;0,0003000000142492;0,0003000000142492354
180000;0,0002990064967889;0,0002990399952977;0,0003000000142492;0,0003000000142492354
210000;0,0002988270716741;0,0002988599881064;0,0003000000142492;0,0003000000142492354
240000;0,0002986476756632;0,0002986800100188;0,0003000000142492;0,0003000000142492354
270000;0,0002984674356412;0,0002985000028274;0,0003000000142492;0,0003000000142492354
300000;0,0002982908918056;0,0002983199956361;0,0003000000142492;0,0003000000142492354
330000;0,0002981155121233;0,0002980835270136;0,0003000000142492;0,0003000000142492354
360000;0,0002979364653583;0,0002979600103572;0,0003000000142492;0,0003000000142492354
390000;0,0002977567492052;0,0002977800031658;0,0003000000142492;0,0003000000142492354
420000;0,0002975765382871;0,0002975999959744;0,0003000000142492;0,0003000000142492354
450000;0,0002973965019918;0,000297419988783;0,0003000000142492;0,0003000000142492354
480000;0,0002972180955111;0,0002972400106955;0,0003000000142492;0,0003000000142492354
510000;0,0002970391942653;0,0002971164649352;0,0003000000142492;0,0003000000142492354
540000;0,0002968587796203;0,0002968799963127;0,0003000000142492;0,0003000000142492354
570000;0,0002966813626699;0,0002966999891214;0,0003000000142492;0,0003000000142492354
600000;0,0002965054300148;0,0002965200110338;0,0003000000142492;0,0003000000142492354
630000;0,00029632737278;0,0002963400038424;0,0003000000142492;0,0003000000142492354
660000;0,0002961475984193;0,0002961599966511;0,0003000000142492;0,0003000000142492354
690000;0,0002959526027552;0,0002959799894597;0,0003000000142492;0,0003000000142492354
720000;0,0002957655524369;0,0002958000113721;0,0003000000142492;0,0003000000142492354
750000;0,0002955886302515;0,0002956200041808;0,0003000000142492;0,0003000000142492354
780000;0,0002954108640551;0,0002954399969894;0,0003000000142492;0,0003000000142492354
810000;0,0002952307113446;0,0002952035283669;0,0003000000142492;0,0003000000142492354
840000;0,0002950532943941;0,0002950800117105;0,0003000000142492;0,0003000000142492354
870000;0,0002948779438156;0,0002949000045191;0,0003000000142492;0,0003000000142492354
900000;0,0002947000612039;0,0002947199973277;0,0003000000142492;0,0003000000142492354
930000;0,0002945100422948;0,0002945399901363;0,0003000000142492;0,0003000000142492354
